rel_path,file_name,split,cls,ratio,pile_id,illum,illum_method,mean_R,mean_G,mean_B,mean_H,mean_S,mean_V,hue_std,sat_std,val_std,bright,contrast,roi_ok,source,frame_idx
adulterated/ratio_70_30/IMG (30).MOV#f00020,IMG (30).MOV,train,1,70_30,yellow_dye_70_30_d1,cycling,SVI_colored,57.05073648788263,36.327307612834666,8.411860554358414,16.62256398146235,221.15669628361425,57.053239661127016,2.980894541821662,25.198615467738,18.074900966677426,39.28271688756384,16.09482432817779,1,frame,20
adulterated/ratio_70_30/IMG (30).MOV#f00030,IMG (30).MOV,train,1,70_30,yellow_dye_70_30_d1,cycling,SVI_colored,11.286366328115395,6.595822299690499,28.792478128247243,126.9602956457614,202.04762064380608,28.79255634141164,2.849242825542221,29.19106968349485,14.835124664820482,10.475290226706443,6.849947213525104,1,frame,30
adulterated/ratio_70_30/IMG (30).MOV#f00040,IMG (30).MOV,train,1,70_30,yellow_dye_70_30_d1,cycling,SVI_colored,64.64296957268746,29.729246799312754,12.457024884996953,14.355888710303164,211.08712520090893,64.68289641412181,27.203443059564933,29.75402480107529,21.63281958795532,38.13136950617968,16.591573933875395,1,frame,40
adulterated/ratio_70_30/IMG (30).MOV#f00050,IMG (30).MOV,train,1,70_30,yellow_dye_70_30_d1,cycling,SVI_colored,42.13241846577859,43.37188217730822,8.46418810289389,30.14672714745062,210.12145153881488,44.514044556729445,4.011992912444123,23.63118626452725,17.35834783584296,38.95571313734497,15.396698422746908,1,frame,50
adulterated/ratio_70_30/IMG (30).MOV#f00060,IMG (30).MOV,train,1,70_30,yellow_dye_70_30_d1,cycling,SVI_colored,13.440109114212635,6.275547414208667,23.72701030460106,132.81266269303404,191.9462141791764,23.72777024766204,3.064300858790294,36.30072693064963,6.52505347296916,10.32548247877547,4.767202690535993,1,frame,60
adulterated/ratio_70_30/IMG (30).MOV#f00070,IMG (30).MOV,train,1,70_30,yellow_dye_70_30_d1,cycling,SVI_colored,46.38284419650732,29.524403554418768,19.01465205503616,26.825955856412065,159.16277672429,46.861753616158055,46.89593502073537,32.1228362952196,16.61439142091362,33.30600083789028,14.700257969897947,1,frame,70
adulterated/ratio_70_30/IMG (30).MOV#f00080,IMG (30).MOV,train,1,70_30,yellow_dye_70_30_d1,cycling,SVI_colored,40.558110667190135,45.898137456409785,9.0540403223944,33.69362139442507,209.50809450128173,45.94769751275952,3.207713490699167,27.34360577735918,19.682028012653703,40.04242396249509,16.812440344103283,1,frame,80
adulterated/ratio_70_30/IMG (30).MOV#f00090,IMG (30).MOV,train,1,70_30,yellow_dye_70_30_d1,cycling,SVI_colored,18.365192033817845,7.196204534665552,19.529432375613176,147.96201708976648,176.45424079390554,20.770819675836968,10.589858505967642,38.89122364114448,7.681760458167016,11.857347921423242,6.210413514852051,1,frame,90
adulterated/ratio_70_30/IMG (30).MOV#f00100,IMG (30).MOV,train,1,70_30,yellow_dye_70_30_d1,cycling,SVI_colored,32.08230110293111,39.76990065409562,28.513763376118668,60.276800131366485,80.13412518131312,40.89116834067708,25.01089964287869,41.46744498590603,20.04914691358855,36.109275021210216,15.850978967097504,1,frame,100
adulterated/ratio_70_30/IMG (30).MOV#f00110,IMG (30).MOV,train,1,70_30,yellow_dye_70_30_d1,cycling,SVI_colored,55.98407352635349,50.456963283037176,9.915249439656169,25.910633823971164,214.8367204288652,56.46849943387943,3.057653891642423,25.35842764664236,20.47971419943937,47.42511611248469,19.20587199527436,1,frame,110
adulterated/ratio_70_30/IMG (30).MOV#f00120,IMG (30).MOV,train,1,70_30,yellow_dye_70_30_d1,cycling,SVI_colored,36.995629510398565,15.278101715150676,14.686049610386842,62.881666329108526,178.51078764750403,37.64926287961966,79.530132273304,25.105660851430667,15.935922866156956,21.64122011277995,11.420651030353048,1,frame,120
adulterated/ratio_70_30/IMG (30).MOV#f00130,IMG (30).MOV,train,1,70_30,yellow_dye_70_30_d1,cycling,SVI_colored,35.43102427790453,48.55453919331927,32.45997266583444,60.39996663940425,91.6011364125522,49.17362575868452,16.206011557344855,34.55219620861159,22.29727369454756,42.714567818862726,17.892586268048518,1,frame,130
adulterated/ratio_70_30/IMG (30).MOV#f00140,IMG (30).MOV,train,1,70_30,yellow_dye_70_30_d1,cycling,SVI_colored,72.03233445252218,57.091437919338325,12.062901463715974,22.16833591681014,215.75172883217317,72.13163147990322,2.4148031826247123,23.9557632826618,23.92387401902416,56.36886900914608,21.395575482215406,1,frame,140
adulterated/ratio_70_30/IMG (30).MOV#f00150,IMG (30).MOV,train,1,70_30,yellow_dye_70_30_d1,cycling,SVI_colored,56.81542056074766,26.613727933541018,8.969922118380062,13.314932502596054,219.59508307372792,56.81660955347871,21.03314244895172,29.747523849906955,22.975297749479772,33.57408618899273,16.66574341121447,1,frame,150
adulterated/ratio_70_30/IMG (32).MOV#f00000,IMG (32).MOV,train,1,70_30,yellow_dye_70_30_d1,cycling,SVI_colored,30.13772094987865,37.45573127340154,54.49328827829125,109.77443603639722,107.68200399481675,54.49333123331019,2.8525601168700336,21.20067818768404,28.60011030082186,37.16486136267638,13.267907978447743,1,frame,0
adulterated/ratio_70_30/IMG (32).MOV#f00010,IMG (32).MOV,train,1,70_30,yellow_dye_70_30_d1,cycling,SVI_colored,161.9938575289962,105.1882213291764,20.60077513836649,17.965154527122692,223.32688099766887,161.9938575289962,0.7761718061940253,22.900146984192325,8.430713226117504,112.47229094861493,11.190834988870868,1,frame,10
adulterated/ratio_70_30/IMG (32).MOV#f00020,IMG (32).MOV,train,1,70_30,yellow_dye_70_30_d1,cycling,SVI_colored,160.71108879238398,97.10542062156084,17.679459069497685,16.681085821792824,227.5760046963632,160.71108879238398,1.116614957176023,15.52974427960524,8.688500348123707,106.99163990777022,11.421547925846728,1,frame,20
adulterated/ratio_70_30/IMG (32).MOV#f00030,IMG (32).MOV,train,1,70_30,yellow_dye_70_30_d1,cycling,SVI_colored,26.29520070931114,29.92357029473594,50.151036080483934,114.92715260199924,115.2191428203698,50.15105038111173,2.2515295768857166,20.07069742427029,28.623405478298277,31.102835814492256,13.025262543311475,1,frame,30
adulterated/ratio_70_30/IMG (32).MOV#f00040,IMG (32).MOV,train,1,70_30,yellow_dye_70_30_d1,cycling,SVI_colored,157.71725239616617,83.07444815567818,17.901720882950915,15.179182399070578,226.71571304095264,157.71725239616617,14.345376082816244,23.03375763274084,6.823680708855063,97.88189805402266,7.657707781592307,1,frame,40
adulterated/ratio_70_30/IMG (32).MOV#f00050,IMG (32).MOV,train,1,70_30,yellow_dye_70_30_d1,cycling,SVI_colored,127.31714415643474,109.56648476580264,20.27112323783538,25.061164165529785,215.47945278156735,127.99396695467637,2.491724069240085,13.582213159058297,9.78994063728126,104.64080642716388,12.160604524303665,1,frame,50
adulterated/ratio_70_30/IMG (32).MOV#f00060,IMG (32).MOV,train,1,70_30,yellow_dye_70_30_d1,cycling,SVI_colored,31.24803519017557,30.24281821662075,52.91808225553413,122.42349814966332,100.1979447376125,52.91808225553413,2.4003059325304257,23.13680642089046,29.606743104964792,33.01436731997688,10.701184545195057,1,frame,60
adulterated/ratio_70_30/IMG (32).MOV#f00070,IMG (32).MOV,train,1,70_30,yellow_dye_70_30_d1,cycling,SVI_colored,135.95037617006386,78.24630391041903,24.792909631703264,18.76967602717756,210.5627606217012,135.9964278424168,24.930958107376668,29.78195905905176,8.25232323200056,89.35018808503193,9.014714157136348,1,frame,70
adulterated/ratio_70_30/IMG (32).MOV#f00080,IMG (32).MOV,train,1,70_30,yellow_dye_70_30_d1,cycling,SVI_colored,96.48481625467616,111.76286950781191,19.49042763881757,34.831893200322746,211.5336242939925,111.76286950781191,1.6302163304236723,11.23421502482105,13.102788945840318,96.62551162620112,10.990483827629184,1,frame,80
adulterated/ratio_70_30/IMG (32).MOV#f00090,IMG (32).MOV,train,1,70_30,yellow_dye_70_30_d1,cycling,SVI_colored,42.62918171264147,31.372798302030585,43.94558520829328,157.7213236184412,80.31827667499982,48.0938441486293,12.940732431029716,21.2648449219286,27.1466879871485,36.06981332307714,12.06159383726222,1,frame,90
adulterated/ratio_70_30/IMG (32).MOV#f00100,IMG (32).MOV,train,1,70_30,yellow_dye_70_30_d1,cycling,SVI_colored,147.0215657504794,77.86174385495961,21.10433494101924,15.848967110233016,219.51783223894475,147.02272066941717,19.04970670547325,25.14632640901821,8.582913389058131,91.99998547271775,8.790994386949073,1,frame,100
adulterated/ratio_70_30/IMG (32).MOV#f00110,IMG (32).MOV,train,1,70_30,yellow_dye_70_30_d1,cycling,SVI_colored,122.1246896376099,125.11327254592656,23.576138702809,30.82952174128333,209.04051865003856,125.58471213225152,2.285873700073166,16.275220237716965,17.050081931752658,112.57501397072868,14.818742887429366,1,frame,110
adulterated/ratio_70_30/IMG (32).MOV#f00120,IMG (32).MOV,train,1,70_30,yellow_dye_70_30_d1,cycling,SVI_colored,55.96131972189442,34.14081583325039,42.38023402954517,145.12639159427297,107.59682510343652,59.87055151920151,61.89030853225961,12.929410205405537,23.99126878994053,41.554611633230486,12.071848924005508,1,frame,120
adulterated/ratio_70_30/IMG (32).MOV#f00130,IMG (32).MOV,train,1,70_30,yellow_dye_70_30_d1,cycling,SVI_colored,73.21146341286163,106.26108442403144,45.91833026896216,47.542357361394735,152.89521304041335,106.6258947842707,9.710973983358471,19.881775615173297,14.726351069087317,89.44453245932138,12.79665203395954,1,frame,130
adulterated/ratio_70_30/IMG (32).MOV#f00140,IMG (32).MOV,train,1,70_30,yellow_dye_70_30_d1,cycling,SVI_colored,151.84709601508342,131.9821380473767,24.387207439645028,25.38869593569697,215.19974199401767,152.38095575622688,2.078543584689005,15.987956651042763,11.385478982168737,125.5844969592152,13.354551645154908,1,frame,140
adulterated/ratio_70_30/IMG (32).MOV#f00150,IMG (32).MOV,train,1,70_30,yellow_dye_70_30_d1,cycling,SVI_colored,108.78858082301927,52.77043189845792,17.77431582574735,18.27527065445252,216.98526117795709,108.80448266950005,30.897667935932684,27.78733253565719,8.077837988396952,65.4515837234012,8.396008189149558,1,frame,150
adulterated/ratio_70_30/IMG (32).MOV#f00160,IMG (32).MOV,train,1,70_30,yellow_dye_70_30_d1,cycling,SVI_colored,71.03588254509818,100.52437298101702,47.72572320423941,47.84561721897572,142.95700337555806,101.03804580595984,10.435435669053854,17.700493045051548,15.547364550265913,85.63109868970274,12.885097976696448,1,frame,160
adulterated/ratio_70_30/IMG (32).MOV#f00170,IMG (32).MOV,train,1,70_30,yellow_dye_70_30_d1,cycling,SVI_colored,176.85861345425357,146.40945768965372,26.477369703285408,23.9842418780189,217.52615087803295,176.94819816648126,1.736274972961093,15.90193964574896,9.936496869936914,141.78141414710396,13.559671772330576,1,frame,170
adulterated/ratio_70_30/IMG (32).MOV#f00180,IMG (32).MOV,train,1,70_30,yellow_dye_70_30_d1,cycling,SVI_colored,155.54519508619094,81.6386599479011,14.594931033010209,14.22272992555266,231.68991188737527,155.54519508619094,0.787123465121957,16.44528059952646,8.268282570796014,96.0134873524932,9.41097576393901,1,frame,180
adulterated/ratio_70_30/IMG (32).MOV#f00190,IMG (32).MOV,train,1,70_30,yellow_dye_70_30_d1,cycling,SVI_colored,42.14848487022912,55.732120177094025,52.302100300658005,74.1458657730642,66.76794799118835,59.53197092443367,11.685357364208038,22.88518598356824,26.21207154502998,51.23910563213525,13.330149575134284,1,frame,190
adulterated/ratio_70_30/IMG (32).MOV#f00200,IMG (32).MOV,train,1,70_30,yellow_dye_70_30_d1,cycling,SVI_colored,167.22529266944682,124.1947947545596,22.115302072192996,21.17217074238629,221.78037768893415,167.22532138012215,1.438037551192239,14.765564393717458,8.64379809165229,125.36816416764164,11.468495095948144,1,frame,200
adulterated/ratio_70_30/IMG (32).MOV#f00210,IMG (32).MOV,train,1,70_30,yellow_dye_70_30_d1,cycling,SVI_colored,162.8336889123563,87.18686093887133,14.633370675076884,14.670139210971335,232.49691395463336,162.8336889123563,0.8749013988229009,11.421683810913326,8.329191108798257,101.44870742862852,9.53834366176054,1,frame,210
adulterated/ratio_70_30/IMG (32).MOV#f00220,IMG (32).MOV,train,1,70_30,yellow_dye_70_30_d1,cycling,SVI_colored,24.63004811823337,29.398464799220942,48.63842584636536,113.33283210173568,120.1878974050524,48.63842584636536,2.0906609946803405,19.17258060795976,26.88076155771201,30.11450277825514,11.949653670633742,1,frame,220
adulterated/ratio_50_50/IMG (37).MOV#f00000,IMG (37).MOV,train,1,50_50,yellow_dye_50_50_d1,cycling,SVI_colored,185.50331151477596,138.71755683798753,26.31733994345249,21.248088616910028,219.497532824664,185.50613114373132,1.1917758703440753,24.71845116170918,8.186423924772598,139.8116735737248,12.464147867038148,1,frame,0
adulterated/ratio_50_50/IMG (37).MOV#f00010,IMG (37).MOV,train,1,50_50,yellow_dye_50_50_d1,cycling,SVI_colored,185.65111723625327,138.77020393626412,26.35740720667709,21.242849842828164,219.4865900679788,185.65303736508773,1.1899483652603255,24.817641832347608,8.376758032106473,139.8888260889763,12.652041823195283,1,frame,10
adulterated/ratio_50_50/IMG (37).MOV#f00020,IMG (37).MOV,train,1,50_50,yellow_dye_50_50_d1,cycling,SVI_colored,188.25718935255145,140.62368166143594,26.82005501956682,21.223325196636832,219.30522685884767,188.25915765818127,1.1894410338224533,24.881849792627957,8.160744138776895,141.82836994846758,12.526231684015135,1,frame,20
adulterated/ratio_50_50/IMG (37).MOV#f00030,IMG (37).MOV,train,1,50_50,yellow_dye_50_50_d1,cycling,SVI_colored,102.81789483678024,105.46352674968747,21.062241878570184,31.054432963590045,207.54641834264285,105.78156399829106,4.013523570537434,23.531114004522625,15.617642486723664,94.99193790844502,14.09535924943358,1,frame,30
adulterated/ratio_50_50/IMG (37).MOV#f00040,IMG (37).MOV,train,1,50_50,yellow_dye_50_50_d1,cycling,SVI_colored,39.15314513295069,27.285041583694507,58.04908047323416,133.33355979852408,134.9992347038382,58.04908047323416,4.112843806996472,13.332249943783513,27.77396149016233,34.304088087150056,15.055649847240856,1,frame,40
adulterated/ratio_50_50/IMG (37).MOV#f00050,IMG (37).MOV,train,1,50_50,yellow_dye_50_50_d1,cycling,SVI_colored,106.89566676693634,70.3675807038931,48.691330367461966,20.63344837958932,146.5235660117474,108.20164495036651,33.54459642380926,23.66121052197302,13.44385919945536,78.75067682029037,10.579414007270646,1,frame,50
adulterated/ratio_50_50/IMG (37).MOV#f00060,IMG (37).MOV,train,1,50_50,yellow_dye_50_50_d1,cycling,SVI_colored,103.69376667583296,105.0336006421357,22.56736107498272,30.65428722194558,206.2009944184733,107.38589828392207,5.05199373190691,27.88139941883623,19.080022755420057,95.16844170611888,17.066530180509176,1,frame,60
adulterated/ratio_50_50/IMG (37).MOV#f00070,IMG (37).MOV,train,1,50_50,yellow_dye_50_50_d1,cycling,SVI_colored,49.46554030271032,26.2359576049122,46.14079549454417,157.6159490007431,129.10342993468657,53.59296804724471,9.212712837624036,13.032004919550534,23.77828913377517,35.39981227267394,12.165456904971206,1,frame,70
adulterated/ratio_50_50/IMG (37).MOV#f00080,IMG (37).MOV,train,1,50_50,yellow_dye_50_50_d1,cycling,SVI_colored,39.519734484316814,44.822607787836766,24.67877121086994,40.49018339903704,138.8585474546956,46.52305343035667,17.796566128122063,27.80432762557219,17.799040313605516,40.88484971251383,10.336192414839742,1,frame,80
adulterated/ratio_50_50/IMG (37).MOV#f00090,IMG (37).MOV,train,1,50_50,yellow_dye_50_50_d1,cycling,SVI_colored,146.16311293992956,120.75561894074004,23.18315720564856,23.962685869260262,215.8827426041959,146.5453411889398,2.5076884486665083,22.17204888474284,9.926198726365213,117.16713426228998,12.637877528642374,1,frame,90
adulterated/ratio_50_50/IMG (37).MOV#f00100,IMG (37).MOV,train,1,50_50,yellow_dye_50_50_d1,cycling,SVI_colored,90.082973819054,39.9365567617238,37.30578441602941,23.02273895369664,163.6637983397449,91.26413007927484,51.37977204710161,14.229721149386544,14.212211035367842,54.546786175962126,10.387304985099856,1,frame,100
adulterated/ratio_50_50/IMG (37).MOV#f00110,IMG (37).MOV,train,1,50_50,yellow_dye_50_50_d1,cycling,SVI_colored,71.71262042774336,96.85922046771935,55.86836697981212,49.44756346192285,117.8597961223266,97.6607955226864,11.501273633063889,13.287093999751564,15.91570361353389,84.60661203278033,11.91309766254104,1,frame,110
adulterated/ratio_50_50/IMG (37).MOV#f00120,IMG (37).MOV,train,1,50_50,yellow_dye_50_50_d1,cycling,SVI_colored,175.7451483138464,134.86525809240948,26.17168314598293,22.00876724688898,217.82108349937968,175.84530997405918,2.137264460727836,24.101325588499947,8.137769400527914,134.64046768675513,13.383815339755897,1,frame,120
adulterated/ratio_50_50/IMG (37).MOV#f00130,IMG (37).MOV,train,1,50_50,yellow_dye_50_50_d1,cycling,SVI_colored,147.4548020472678,71.55856540719554,17.36953183802499,15.32620051181695,226.1655803101009,147.4548020472678,21.477502030075375,29.502909431123644,6.427752227066817,87.9979376787596,8.760368551885538,1,frame,130
adulterated/ratio_50_50/IMG (37).MOV#f00140,IMG (37).MOV,train,1,50_50,yellow_dye_50_50_d1,cycling,SVI_colored,49.9745914793704,66.13881400551809,56.920303890333855,66.71995288276821,66.20087277556861,69.08491378969588,12.48154626261988,19.749051950831728,23.614595956182605,60.15943174721131,13.317567002064086,1,frame,140
adulterated/ratio_50_50/IMG (37).MOV#f00150,IMG (37).MOV,train,1,50_50,yellow_dye_50_50_d1,cycling,SVI_colored,179.0664414329109,132.97987288938043,24.87600275734598,21.193029368764723,220.1665694525456,179.0804629917204,1.7507174081433672,21.13425860915691,7.429459255063127,134.37156752088842,12.31206718499414,1,frame,150
adulterated/ratio_50_50/IMG (37).MOV#f00160,IMG (37).MOV,train,1,50_50,yellow_dye_50_50_d1,cycling,SVI_colored,168.9149908522349,90.13995697871135,15.113753798810407,14.662481914983196,232.59746771489597,168.9149908522349,0.6409096644804326,14.489259703688326,6.286201699802487,105.06607824975312,8.29905839708154,1,frame,160
adulterated/ratio_50_50/IMG (37).MOV#f00170,IMG (37).MOV,train,1,50_50,yellow_dye_50_50_d1,cycling,SVI_colored,25.799739564947952,32.4099890962433,55.94326124302826,113.02628668251242,134.70521419214143,55.94326124302826,1.4274334632178023,13.46740670730294,26.68291105339892,32.92688207469465,13.198808575857791,1,frame,170
adulterated/ratio_50_50/IMG (37).MOV#f00180,IMG (37).MOV,train,1,50_50,yellow_dye_50_50_d1,cycling,SVI_colored,170.6502285520003,105.99920667900722,22.18423935627668,16.89327943787541,222.4988024630728,170.6502285520003,0.7267927221098648,29.082074721005142,6.590147613196617,115.681485399116,11.242943254967493,1,frame,180
adulterated/ratio_50_50/IMG (37).MOV#f00190,IMG (37).MOV,train,1,50_50,yellow_dye_50_50_d1,cycling,SVI_colored,169.83048613268082,97.2585965257839,17.087347823122553,15.763804819660455,229.82840281513015,169.83048613268082,0.8453311709054822,16.420998775349684,6.586441293509578,109.70258558647284,9.77510569378184,1,frame,190
adulterated/ratio_50_50/IMG (37).MOV#f00200,IMG (37).MOV,train,1,50_50,yellow_dye_50_50_d1,cycling,SVI_colored,18.4690972685138,20.54118403613749,52.36844870719064,118.11059264545575,165.54770886105732,52.36844870719064,0.8846501408275954,10.080699068011558,25.91552469162417,23.444613490389216,12.937454115839104,1,frame,200
adulterated/ratio_50_50/IMG (37).MOV#f00210,IMG (37).MOV,train,1,50_50,yellow_dye_50_50_d1,cycling,SVI_colored,164.756426006426,83.78721728721729,18.959782334782336,15.418753543753544,226.35378472878472,164.7566228816229,17.958249428011378,24.79124955446774,5.276928662437932,100.51111163611164,7.149434288534796,1,frame,210
adulterated/ratio_50_50/IMG (37).MOV#f00220,IMG (37).MOV,train,1,50_50,yellow_dye_50_50_d1,cycling,SVI_colored,136.9062382080811,102.28843222193711,19.646242434304863,21.32434002988544,219.57907566449825,137.1603851901046,2.611132813439476,20.880609032212664,8.958188832721364,103.1467329781293,12.816835756743782,1,frame,220
adulterated/ratio_50_50/IMG (37).MOV#f00230,IMG (37).MOV,train,1,50_50,yellow_dye_50_50_d1,cycling,SVI_colored,21.69356385822562,21.19512060886247,52.320258200459165,120.66066767305092,152.72903890304116,52.320258200459165,1.2160014766944636,12.139728085298891,25.57062211669468,24.74190961411454,12.921845872033154,1,frame,230
adulterated/ratio_50_50/IMG (37).MOV#f00240,IMG (37).MOV,train,1,50_50,yellow_dye_50_50_d1,cycling,SVI_colored,151.95535452361509,77.87918526564495,25.004812609512637,16.802849508828402,214.50686213102665,151.9808526326639,25.28251145538158,26.16352248510521,5.464263968324722,93.93370967358298,7.036206367146736,1,frame,240
adulterated/ratio_50_50/IMG (37).MOV#f00250,IMG (37).MOV,train,1,50_50,yellow_dye_50_50_d1,cycling,SVI_colored,100.6225466051732,112.2420036119942,22.01561963611397,33.70206271735399,208.1600023880953,112.2420036119942,3.37658448434642,19.478048558656027,19.636146129040792,98.44704398573111,16.33863008419845,1,frame,250
adulterated/ratio_50_50/IMG (37).MOV#f00260,IMG (37).MOV,train,1,50_50,yellow_dye_50_50_d1,cycling,SVI_colored,37.368994555638245,24.99315342133093,46.92955230895774,140.86499549567193,115.01283145979396,46.94100505268106,6.267695146304174,18.71521616185688,25.24553425453166,31.133586620187224,11.862349095080203,1,frame,260
adulterated/ratio_50_50/IMG (37).MOV#f00270,IMG (37).MOV,train,1,50_50,yellow_dye_50_50_d1,cycling,SVI_colored,168.84357015634276,87.1656520878686,20.668300019790223,15.808058579061944,224.57282406491197,168.84434593310905,19.163542923238428,24.821642227254543,5.426078721468306,103.90553730457154,7.121382789125545,1,frame,270
adulterated/ratio_50_50/IMG (37).MOV#f00280,IMG (37).MOV,train,1,50_50,yellow_dye_50_50_d1,cycling,SVI_colored,125.2219781789611,122.88962697094696,22.56036499348226,29.365663113158693,211.1753807967715,126.9229478045035,2.333732400244972,15.295835704831209,13.231430011958723,112.1036499348226,12.235167525145464,1,frame,280
adulterated/ratio_50_50/IMG (37).MOV#f00290,IMG (37).MOV,train,1,50_50,yellow_dye_50_50_d1,cycling,SVI_colored,51.95517225113603,29.22461044984984,44.63093759335839,162.4221685875564,119.51035393638264,55.61397191779745,11.109504900974336,13.175815546493634,22.087506956684688,37.70766049780657,11.327321624682687,1,frame,290
adulterated/ratio_50_50/IMG (37).MOV#f00300,IMG (37).MOV,train,1,50_50,yellow_dye_50_50_d1,cycling,SVI_colored,73.66053835886353,102.07966535307952,49.18479469904023,47.31146316659251,140.7931338587682,102.56867730248524,10.573631116603933,18.60451434977217,15.218870350889285,87.48507913303249,12.620761602367324,1,frame,300
adulterated/ratio_50_50/IMG (37).MOV#f00310,IMG (37).MOV,train,1,50_50,yellow_dye_50_50_d1,cycling,SVI_colored,157.49413997889133,132.3749625872308,23.92307934657614,24.41599061136403,217.07870071359932,157.87271782108033,2.000587601061741,14.658479774649388,8.91935973177624,127.45311983113058,11.053461449370484,1,frame,310
adulterated/ratio_50_50/IMG (37).MOV#f00320,IMG (37).MOV,train,1,50_50,yellow_dye_50_50_d1,cycling,SVI_colored,111.89974617300972,53.3179731444777,21.344750325117904,18.994743274368176,210.7856493740501,112.02467762405402,33.99812982622539,27.32610066656277,7.10021924595842,67.11577331056202,7.701656067449821,1,frame,320
adulterated/ratio_50_50/IMG (37).MOV#f00330,IMG (37).MOV,train,1,50_50,yellow_dye_50_50_d1,cycling,SVI_colored,74.34537527250077,103.85076140510584,48.99274129794217,47.37468158333933,142.44774772616566,104.2753435705787,10.187968425150691,18.611358189998764,14.0892528587663,88.70692092087296,11.783407676947682,1,frame,330
adulterated/ratio_50_50/IMG (37).MOV#f00340,IMG (37).MOV,train,1,50_50,yellow_dye_50_50_d1,cycling,SVI_colored,182.06321289892003,147.69232344375683,26.777909234316223,23.471931501031428,218.1194712413542,182.17152044654776,1.7900981001120566,18.159505714893196,7.914128192759223,144.12587216357238,12.08392588782448,1,frame,340
adulterated/ratio_50_50/IMG (37).MOV#f00350,IMG (37).MOV,train,1,50_50,yellow_dye_50_50_d1,cycling,SVI_colored,164.67785528432384,89.78492057020438,18.0836403531531,14.580916092780525,227.74570604674608,164.67785528432384,1.137418051069621,24.44176117629292,7.02165815021341,103.91232700020016,9.982222796106058,1,frame,350
adulterated/ratio_50_50/IMG (39).MOV#f00000,IMG (39).MOV,train,1,50_50,yellow_dye_50_50_d1,cycling,SVI_colored,13.277100935701627,4.9707941017117925,20.281691584542617,137.5178207962982,199.62151674451977,20.30255817018348,5.474911277716175,41.908759474002586,8.92075061448246,9.131935394122213,5.433015390854646,1,frame,0
adulterated/ratio_50_50/IMG (39).MOV#f00010,IMG (39).MOV,train,1,50_50,yellow_dye_50_50_d1,cycling,SVI_colored,42.092320443528166,42.30897921658216,24.130230679222155,33.227538028639884,132.63782247729426,45.39072686242826,23.49530123422128,40.08540403228898,22.19995949245028,40.11314565108375,17.31804831330198,1,frame,10
adulterated/ratio_50_50/IMG (39).MOV#f00020,IMG (39).MOV,train,1,50_50,yellow_dye_50_50_d1,cycling,SVI_colored,62.78400296981639,63.74782974956453,13.079949456009595,29.998136725777435,208.62586024729436,65.02021045718038,3.405402388131793,26.89510785639782,24.497673861340516,57.62403980696193,22.194666020267917,1,frame,20
adulterated/ratio_50_50/IMG (39).MOV#f00030,IMG (39).MOV,train,1,50_50,yellow_dye_50_50_d1,cycling,SVI_colored,22.829966057863263,9.14419530687512,20.252641168432344,154.83203050384236,168.71282895220182,24.23024082754162,15.79411677120326,35.69139738289117,10.646071098029855,14.437971112449858,7.282480414701505,1,frame,30
adulterated/ratio_50_50/IMG (39).MOV#f00040,IMG (39).MOV,train,1,50_50,yellow_dye_50_50_d1,cycling,SVI_colored,37.97549594055029,55.93735044594301,30.927484263930893,54.22817124772818,126.8060165465556,56.866125874518445,13.281812373139989,32.81393951111024,25.451025645963703,47.64551215028034,19.95914401801422,1,frame,40
adulterated/ratio_50_50/IMG (39).MOV#f00050,IMG (39).MOV,train,1,50_50,yellow_dye_50_50_d1,cycling,SVI_colored,84.58164946228824,70.2248390461461,13.82209833471208,23.630018343344243,217.26662590367943,85.08032946084955,3.070507554420361,23.89620858508293,26.196454555465284,68.02780275509836,23.75409751629828,1,frame,50
adulterated/ratio_50_50/IMG (39).MOV#f00060,IMG (39).MOV,train,1,50_50,yellow_dye_50_50_d1,cycling,SVI_colored,52.5232366966471,23.388027168373988,8.052119832466653,14.67288593300154,219.53314586262564,52.5358314549066,27.77243221376303,27.55621031914256,19.46945226639756,30.28989518006859,13.927751431912403,1,frame,60
adulterated/ratio_50_50/IMG (39).MOV#f00070,IMG (39).MOV,train,1,50_50,yellow_dye_50_50_d1,cycling,SVI_colored,36.60692766844046,52.87061125658136,32.313110623081904,56.55703606723541,115.5239181237154,54.07000168933187,14.840123392417857,31.481886397497117,25.417633202269005,45.59299068051919,19.41366296119584,1,frame,70
adulterated/ratio_50_50/IMG (39).MOV#f00080,IMG (39).MOV,train,1,50_50,yellow_dye_50_50_d1,cycling,SVI_colored,104.13094649172676,76.65513855150365,15.732340497796024,20.459276268671044,219.44922731602148,104.2106735973183,2.3796110861530364,23.032465657621252,28.3349051898462,77.86214992948752,24.9499176192657,1,frame,80
adulterated/ratio_50_50/IMG (39).MOV#f00090,IMG (39).MOV,train,1,50_50,yellow_dye_50_50_d1,cycling,SVI_colored,86.75510886104752,41.30847281673516,9.996046587693227,11.91864218774442,229.01968884654215,86.75510886104752,4.618564894236922,25.389730932979603,27.380469111556867,51.26955730314709,19.95831722767872,1,frame,90
adulterated/ratio_50_50/IMG (39).MOV#f00100,IMG (39).MOV,train,1,50_50,yellow_dye_50_50_d1,cycling,SVI_colored,18.18392202810511,23.57814727195385,30.70026194616297,104.66379844324872,109.5273028500638,31.100688821391525,12.913390131086016,35.14308730908582,10.98595901027453,22.720031045471167,9.74996408338954,1,frame,100
